Oyster Bay - OYB,,,Data missing from 2003 - day 163 1000 to 176 1000,,,,,,,,,,,,,,
,,,Data missing from 2007 -  day 229 to day 257,,,,,,,,,,,,,,
Column Headings applicable to the hourly data output ID 60,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
ID,Year,Day,Hour,Mean,Mean,Mean,Total,Mean,Min,Mean,Min,Mean,Mean,Mean,Total,GDD,GDD
,,,,Temp,RH,LeafWetness,Rain,Grass Temp,Grass Temp,Soil Temp,Soil Temp,Solar Rad,Wind Speed,Wind Dir,PET,>10,1-Sep
,,,,°C,%,%,mm,°C,°C,°C,°C,W/m2,m/sec,deg N,mm,,
60,2018,299,700,9.12,83.9,0.758,0.2,7.65,7.65,14.65,14.65,54.48,0.634,46.1,0.002,,
60,2018,299,800,9.91,78.4,0.319,0,9.98,7.26,14.57,14.57,126.8,1.205,37.62,0.065,,
60,2018,299,900,10.99,73.5,0.109,0,12.98,9.98,14.53,14.52,249.7,0.719,30.22,0.123,,
60,2018,299,1000,12.38,67.61,0.058,0,15,12.98,14.53,14.48,414.7,1.617,35.56,0.203,,
60,2018,299,1100,13.65,62.65,0.049,0,16.88,15,14.57,14.5,562.1,1.742,42.36,0.28,,
60,2018,299,1200,13.33,64.36,0.096,0,15.26,15.23,14.65,14.57,361.9,1.472,55.48,0.2,,
60,2018,299,1300,13.42,66.23,0.092,0,21.52,14.56,14.77,14.65,383.2,1.558,56.28,0.207,,
60,2018,299,1400,14.74,63.49,0.067,0,20.16,17.7,14.82,14.72,574.9,1.891,60.61,0.292,,
60,2018,299,1500,15.42,61.12,0.052,0,22.76,20.06,14.92,14.82,677.1,2.199,50.78,0.336,,
60,2018,299,1600,15.47,62.69,0.084,0,19.8,17.79,15.09,14.92,526.4,2.134,61.57,0.26,,
60,2018,299,1700,14.65,66.53,0.208,0,11.51,11.51,15.12,15.04,265.7,2.219,65.14,0.138,,
60,2018,299,1800,12.06,75.4,0.529,0,9.47,9.47,15.14,15.12,116.8,2.39,66.32,0.034,,
60,2018,299,1900,11.28,77.9,0.834,0,7.11,7.11,15.14,15.14,54.1,1.99,67.31,0,,
60,2018,299,2000,10.15,84,2.084,0,6.531,6.3,15.09,15.07,2.034,1.04,79.7,0,,
60,2018,299,2100,9.91,86.5,3.122,0,5.712,5.712,14.99,14.99,0,0.049,89,0,,
60,2018,299,2200,9.25,90.3,22.8,0,4.268,4.268,14.91,14.87,0,0,143.6,0,,
60,2018,299,2300,8.59,93.1,64.02,0,4.382,3.958,14.77,14.77,0,0.004,218.8,0,,
60,2018,299,2400,8.37,94.2,79.9,0,4.956,4.298,14.71,14.71,0,0.118,234.3,0,,
60,2018,300,100,8.34,94,84.7,0,3.531,3.531,14.59,14.59,0,0.172,222.1,0,,
60,2018,300,200,7.72,94.1,87.3,0,3.362,3.07,14.49,14.49,0,0.181,230.1,0,,
60,2018,300,300,6.856,94.2,90.1,0,0.347,0.347,14.41,14.39,0,0.138,196.8,0,,
60,2018,300,400,6.304,95.2,94.6,0,2.315,0.347,14.28,14.28,0,0.164,222.9,0,,
60,2018,300,500,6.107,95.4,97.3,0,2.664,2.117,14.12,14.12,0.011,0.449,228.6,0,,
60,2018,300,600,6.818,95.1,97.4,0,4.199,2.664,14.03,14.03,6.648,1.092,232.2,0,,
60,2018,300,700,7.41,92.4,97.3,0,5.647,3.98,13.92,13.92,49.03,0.691,242.6,0,,
60,2018,300,800,9.02,89.1,82,0,9.05,5.647,13.82,13.82,131.8,0.312,273.9,0.059,,
60,2018,300,900,12.2,75.9,1.378,0,15.48,9.05,13.77,13.77,280.5,0.341,278.7,0.139,,
60,2018,300,1000,14.9,58.9,0.163,0,17.64,15.48,13.82,13.76,335.1,0.072,338,0.185,,
60,2018,300,1100,15.49,60.71,0.222,0,16.4,16.4,13.93,13.82,448.5,1.498,314,0.252,,
60,2018,300,1200,14.08,63.86,0.373,0,13.12,13.12,14.01,13.9,290.6,3.139,325.2,0.181,,
60,2018,300,1300,13.7,65.27,36.26,0,10.71,10.71,14.1,14.01,152.3,1.085,325.9,0.098,,
60,2018,300,1400,12.78,75.6,99.1,0.8,11.67,10,14.15,14.1,202.7,0.837,331.9,0.113,,
60,2018,300,1500,12.64,82.2,96.1,0.2,10.34,10.34,14.19,14.15,239.4,1.499,355.5,0.123,,
60,2018,300,1600,12.08,82.9,96.9,0.4,9.05,9.05,14.23,14.17,116.8,1.35,358.3,0.063,,
60,2018,300,1700,11.6,87.5,95,1,9.27,9.05,14.26,14.23,69.78,0.48,352.2,0.032,,
60,2018,300,1800,11.66,89.7,93,0.2,11.06,9.23,14.25,14.25,73.4,0.136,348.8,0.032,,
60,2018,300,1900,12.22,85.7,78.5,0,5.596,5.596,14.27,14.25,53.06,0.038,296.9,0.021,,
60,2018,300,2000,10.21,93,80.6,0,3.701,3.701,14.26,14.25,2.185,0,160.9,0,,
60,2018,300,2100,8.96,94.8,90.1,0,3.256,3.074,14.21,14.21,0,0,153.6,0,,
60,2018,300,2200,8.75,95.7,96.8,0,4.43,3.256,14.14,14.14,0,0.094,228.7,0,,
60,2018,300,2300,8.46,96,96.8,0,4.054,3.908,14.06,14.06,0,0.164,267.9,0,,
60,2018,300,2400,8.16,95.9,97.7,0,2.852,2.518,13.95,13.95,0,0.209,265.3,0,,
60,2018,301,100,7.45,95.9,97.7,0,1.847,1.847,13.86,13.86,0,0.192,285.4,0,,
60,2018,301,200,7.19,95.5,97.4,0,1.876,1.323,13.73,13.73,0,0.415,245.1,0,,
60,2018,301,300,5.847,94.7,97.7,0,1.035,-0.84,13.64,13.64,0,0.068,232,0,,
60,2018,301,400,6.192,94.8,97.3,0,1.166,0.779,13.53,13.53,0,0.447,251,0,,
60,2018,301,500,5.176,94.5,97.3,0,-0.054,-0.054,13.42,13.41,0.028,0.369,230.6,0,,
60,2018,301,600,4.76,95,98.6,0,2.512,-0.204,13.3,13.3,40.45,0.007,252.9,0.01,,
60,2018,301,700,6.946,93.9,98.1,0,6.398,2.512,13.19,13.18,166,0.291,242.9,0.074,,
60,2018,301,800,10.84,77.6,95.2,0,12.22,6.398,13.07,13.07,313.9,0.871,249.2,0.125,,
60,2018,301,900,14.07,64.77,6.377,0,18.11,12.22,13.09,13.06,526.2,0.649,255.1,0.253,,
60,2018,301,1000,16.47,59.51,0.032,0,21.39,17.86,13.17,13.06,681.1,0.65,28.73,0.362,,
60,2018,301,1100,18.04,59.31,0.018,0,25.05,21.39,13.32,13.14,801,1.731,62.4,0.436,,
60,2018,301,1200,19.62,57.96,0.022,0,26.66,25.05,13.59,13.32,871,1.921,68.4,0.493,,
60,2018,301,1300,20.57,56.81,0.015,0,28.72,26.66,13.95,13.59,885,2.055,77.5,0.512,,
60,2018,301,1400,21.42,54.69,0.027,0,27.1,26.55,14.33,13.95,823,2.777,80.7,0.488,,
60,2018,301,1500,22.37,44.42,0.034,0,25.12,25.12,14.62,14.33,762,2.732,7.73,0.486,,
60,2018,301,1600,21.43,41.34,0.022,0,19.22,19.22,14.9,14.62,498.1,3.872,325.6,0.36,,
60,2018,301,1700,18.93,47.57,0.045,0,15.56,15.56,15.09,14.9,232.3,4.253,319.7,0.219,,
60,2018,301,1800,17,51.56,0.064,0,13.15,13.15,15.15,15.09,120.3,3.769,331.7,0.12,,
60,2018,301,1900,15.76,51.99,0.065,0,10.94,10.94,15.12,15.12,28.75,1.007,331.6,0,,
60,2018,301,2000,14.74,56.64,0.088,0,10.37,9.98,15.05,15.05,1.695,0.249,332.4,0,,
60,2018,301,2100,14.37,59.39,0.104,0,9.91,9.91,14.95,14.95,0,1.284,316.8,0,,
60,2018,301,2200,14,62.32,0.168,0,8.31,8.31,14.86,14.86,0,0.766,310.5,0,,
60,2018,301,2300,12.3,71.6,0.515,0,5.765,5.765,14.79,14.79,0,0.124,180.8,0,,
60,2018,301,2400,11.37,75.8,0.859,0,5.645,5.01,14.67,14.67,0,0.192,255.3,0,,
60,2018,302,100,9.97,83.8,2.024,0,5.003,5.003,14.58,14.58,0,0.289,223.7,0,,
60,2018,302,200,9.02,87.5,4.238,0,4.056,4.056,14.48,14.45,0,0.126,171,0,,
60,2018,302,300,8.74,89.4,5.318,0,6.181,3.914,14.37,14.37,0,0.081,245.9,0,,
60,2018,302,400,9.35,88.6,3.551,0,6.276,6.181,14.24,14.24,0,0.058,231.8,0,,
60,2018,302,500,9.25,89,5.693,0,4.432,4.432,14.18,14.18,0.011,0.05,117.2,0,,
60,2018,302,600,8.88,92.2,11.42,0,7.01,4.432,14.08,14.08,14.88,0,294.6,0,,
60,2018,302,700,10.99,85.6,1.124,0,11.23,7.01,14,14,103.5,0.067,32.46,0.002,,
60,2018,302,800,12.54,81.9,0.688,0,12.22,11.1,13.98,13.98,140.2,0.284,27.67,0.071,,
60,2018,302,900,12.89,82.1,30.92,0.2,12.48,11.61,13.96,13.96,145.7,0.542,14.57,0.078,,
60,2018,302,1000,13.44,81.9,81.9,0,10.86,10.82,14,13.96,162.1,0.744,34.79,0.089,,
60,2018,302,1100,13.34,83.5,92.5,0.4,12.35,10.48,14.04,14,194.4,1.106,26.38,0.106,,
60,2018,302,1200,14.7,76.8,14.74,0,18.79,12.35,14.09,14.04,376.2,1.486,24.74,0.202,,
60,2018,302,1300,16.17,66.7,0.152,0,22.69,17.65,14.15,14.09,489.6,1.935,35.46,0.269,,
60,2018,302,1400,16.24,65.47,3.403,0,15.27,15.27,14.29,14.15,484.7,2.666,38.11,0.264,,
60,2018,302,1500,14.27,70.5,19.27,0,15.09,13.28,14.51,14.29,268.3,2.871,35.67,0.158,,
60,2018,302,1600,14.55,69.16,9.17,0,10.28,10.28,14.53,14.43,214.2,2.021,35.65,0.132,,
60,2018,302,1700,13.33,80.2,99.2,0.4,11.54,10.28,14.57,14.53,164.4,1.41,29.96,0.085,,
60,2018,302,1800,13.81,79.9,33.12,0,11.71,11.12,14.57,14.56,169.2,1.453,46.83,0.076,,
60,2018,302,1900,13,83,0.767,0,9.6,9.6,14.61,14.57,40.31,0.903,59.71,0,,
60,2018,302,2000,12.16,87.2,1.546,0,9.15,9.09,14.6,14.59,1.665,1.106,35.01,0,,
60,2018,302,2100,11.87,88.3,12.23,0,8.61,8.61,14.53,14.53,0,1.275,28.31,0,,
60,2018,302,2200,11.59,89.1,78.7,0.2,8.49,8.38,14.48,14.48,0,0.396,19.37,0,,
60,2018,302,2300,11.47,90.4,98.8,0.4,8.52,8.38,14.45,14.44,0,0.044,13.65,0,,
60,2018,302,2400,11.24,93,98.3,1.2,8.65,8.41,14.39,14.39,0,0.013,16.86,0,,
60,2018,303,100,11.01,94.8,92.1,6.8,8.46,8.38,14.32,14.32,0,0.034,8.94,0,,
60,2018,303,200,10.89,95.5,91.3,0.2,8.4,8.4,14.25,14.25,0,0.03,3.336,0,,
60,2018,303,300,10.83,95.2,92.8,2.4,8.24,8.24,14.18,14.18,0,0.021,18.23,0,,
60,2018,303,400,10.58,95.2,87.9,5.6,8.03,7.87,14.1,14.1,0,0.125,21.36,0,,
60,2018,303,500,10.51,95.5,89.5,1.4,8.06,8,14.03,14.03,0,0,5.413,0,,
60,2018,303,600,10.43,95.6,91.4,1.4,8.05,7.93,13.96,13.96,3.583,0,38.96,0,,
60,2018,303,700,10.64,95.3,92.1,0.2,9.04,8.05,13.91,13.91,43.04,0.123,40.91,0,,
60,2018,303,800,11.41,91,94,0,9.85,9.04,13.86,13.86,162.6,1.014,41.25,0.073,,
60,2018,303,900,12.01,87.8,91.5,0.2,12.97,9.85,13.84,13.84,250.8,1.446,56.99,0.116,,
60,2018,303,1000,13.62,80,5.986,0,13.77,12.97,13.88,13.82,324.5,0.799,60.97,0.169,,
60,2018,303,1100,14.56,75,6.65,0,16.7,13.77,13.94,13.88,411.5,1.053,46.19,0.219,,
60,2018,303,1200,15.07,74.2,0.099,0,19.63,15.97,14.07,13.94,561.1,2.423,44.44,0.275,,
60,2018,303,1300,15.35,71.9,9.53,0,11.88,11.88,14.22,14.07,471.8,2.382,51.54,0.246,,
60,2018,303,1400,13.74,79.2,95.8,0.6,10.57,10.57,14.36,14.22,220.8,1.931,31.03,0.124,,
60,2018,303,1500,12.51,86.5,89,2.4,10.27,9.94,14.46,14.36,117,1.509,7.68,0.061,,
60,2018,303,1600,12.36,86.6,89.6,2.2,9.68,9.65,14.52,14.46,101.1,0.853,353.4,0.051,,
60,2018,303,1700,11.78,86.8,87.6,2.6,8.99,8.99,14.53,14.51,91.1,1.244,4.95,0.046,,
60,2018,303,1800,11.4,83.2,87.6,1.8,8.35,7.93,14.52,14.52,48.94,1.361,4.876,0.027,,
60,2018,303,1900,10.84,83.7,90.5,1,7.02,7.02,14.48,14.48,24.29,0.41,345.8,0.006,,
60,2018,303,2000,10.35,81.3,87.1,0,5.805,5.8,14.43,14.43,1.945,0.032,250,0,,
60,2018,303,2100,9.68,76.1,24.04,0,6.166,5.735,14.38,14.37,0,0.501,243.6,0,,
60,2018,303,2200,9.55,74.7,1.74,0,6.115,5.995,14.27,14.27,0,0.219,195.6,0,,
60,2018,303,2300,9.15,83.4,8.33,0,6.012,6.012,14.19,14.19,0,0,319.7,0,,
60,2018,303,2400,8.33,91.3,8.2,0,2.379,2.379,14.12,14.12,0,0.008,260.1,0,,
60,2018,304,100,6.524,90.4,19.6,0,0.5,0.405,14.06,14.06,0,0,246,0,,
60,2018,304,200,5.404,92.7,48.4,0,1.396,0.5,13.95,13.95,0,0.196,229.7,0,,
60,2018,304,300,5.228,92,61.95,0,-1.296,-1.296,13.83,13.83,0,0.132,229.1,0,,
60,2018,304,400,4.188,93.2,71.3,0,-0.689,-1.296,13.72,13.72,0,0.057,229.6,0,,
60,2018,304,500,3.683,94.3,79,0,-1.29,-2.024,13.57,13.57,0.05,0.158,219.3,0,,
60,2018,304,600,2.813,94.9,85.7,0,-0.005,-1.854,13.44,13.44,34.68,0.046,229.2,0.006,,
60,2018,304,700,4.867,89.2,78.9,0,4.388,-0.005,13.3,13.3,181.3,0.441,227.6,0.074,,
60,2018,304,800,8.71,74.1,4.038,0,10.56,4.388,13.19,13.19,322,0.418,210.8,0.123,,
60,2018,304,900,12.21,60.19,0.067,0,14.92,10.56,13.11,13.11,538.2,0.247,323.5,0.251,,
60,2018,304,1000,13.94,53.05,0.028,0,18.32,14.92,13.12,13.09,695.8,1.215,69.51,0.347,,
60,2018,304,1100,15.46,53.79,0.02,0,20.68,18.32,13.26,13.12,823,1.854,72.2,0.422,,
60,2018,304,1200,15.51,52.62,0.02,0,21.31,20.27,13.47,13.26,896,2.626,65.79,0.451,,
60,2018,304,1300,15.83,55.82,0.02,0,20.22,20.22,13.73,13.47,871,2.696,69.54,0.438,,
60,2018,304,1400,16.07,57.88,0.042,0,20.81,20.22,13.93,13.69,782,2.928,85.8,0.393,,
60,2018,304,1500,17.19,56.55,0.037,0,21.5,20.17,14.14,13.93,615.5,2.062,74.9,0.333,,
60,2018,304,1600,17.77,52.49,0.033,0,16.03,16.03,14.3,14.14,429.8,2.439,307.9,0.257,,
60,2018,304,1700,15.87,58.91,0.112,0,13.7,13.7,14.47,14.3,203.1,2.176,329.1,0.139,,
60,2018,304,1800,15.36,57.33,0.108,0,13.9,12.06,14.54,14.47,113,2.176,323.6,0.076,,
60,2018,304,1900,16.13,53.01,0.057,0,10.6,10.6,14.63,14.54,81.5,2.134,314.1,0.067,,
60,2018,304,2000,14.27,60.81,0.164,0,9.86,9.33,14.56,14.54,2.564,0.937,333.2,0,,
60,2018,304,2100,14.35,54.16,0.068,0,9.05,9.05,14.54,14.52,0,1.758,283.3,0.002,,
